id	sentiment	tweet
4829	POS	An RTS inspired by Heavy Rain, including black-market procedural generation and dancing, for Android
2499	POS	@Mirikun @misterlovegood @lucthelab Ahh that's awesome! Lots of good Thanksgiving food~
977	POS	@JCapWFAN they literally are one of the highest scoring teams in the NHL people act like it's the Park Sim Hilbert days
3795	POS	@shewannaparty how do you get the custom album covers for apple music
2597	POS	I don’t think Kenya has ever seen Game of Thrones.
4822	POS	FINAL — Fruitland 28, Snake River 12. <br/><br/>Grizzlies win their third 3A title since 2010. #Idpreps
4699	POS	@AnthonyKongphan @TwitchCon Behind this exterior is a giant chicken nugget, with the thirst for chicken nuggets. Irony at it finest!!
6799	POS	The battery life on the iPhone 8&gt;&gt;
1590	POS	From 10-50 rts and I’ll stream 2K17 (or 18) on PlayStation
5368	POS	Ok spurs.
2562	POS	@MikeyGetBuckets u got Xbox cuz
6234	POS	Every time I see that Eartha Kitt video posted....
6513	POS	@MrWaylonPark YES!!!!!!!!!!!!!!!!!!!!I THINK I MIGHT STILL HAVE MY WII GAMES
979	NEG	@safetypoliceUSA @realDonaldTrump @jjet4life Did you make this is Microsoft paint? How old are you? 6?
1740	POS	Chicken apple sausage, potatoes and onions, cheese eggs , toast... so glad I got my lazy ass up!
4416	POS	@ryan_hosein They too sweet to have only one 😩😂😂
7037	POS	We encourage you to reflect on your awareness of food insecurity.
3076	POS	@RealJamesWoods It’s food. For lots of hungry villagers.
1093	POS	@unclouded_ HAPPY BIRTHDAY LYDIA !!! have an amazing day sweet heart you deserve it i️ love you so much 💛💛
3124	POS	Football Division III Semi Final playoff Saturday, November 18th @ Burrillville 10:30 am. Let’s go Lions!! 🏈
1026	POS	i want breakfast
5649	NEG	Jay Ajayi runs like Greg Jennings with his broken leg in the Madden video when he gets in the open field
4912	NEG	@Bartspears__ @NintendoOutsold he'd be stanning xbox omg
2661	POS	Kyle Kuzma will have a career high tonight 🔥 #lakers
6559	POS	10 things I️ hate about you is such a great movie
2150	POS	Need 1 for ww2 six Xbox
2638	POS	Hot take: a Superman video game would not be difficult to make, relatively speaking.
3625	POS	work lunch had turkey. We still have 4 hours and 15 min of actual work left
6534	POS	Boys Basketball opens the year with a 61-52 win over @GulfShoresHS @MCPSSathletics @almabryanths @AlmaBryantHoops
1987	NEG	@CharelsCD You make them talk about themselves like you're one of those social media pop culture quiz thing
2642	POS	Back to our night. Movie night!! I hope you all have a good night 😊
3123	POS	devin booker owns the lakers
6811	POS	@JoshuaxDeleon a lot of people apparently
4061	POS	Mint chocolate ice cream 🔥
5411	POS	Orange 🍊 juice and a blunt for breakfast 🌬🔥
5753	POS	Watching #YouTube video reviews on #Android &amp; #iPhoneX. Still trying to make a decision on what my next move will be. 🤔 #decisionsdecisions
2939	POS	PSA TO PEOPLE OF GAMECOCK VILLAGE: if u like to play basketball past 10pm....... don’t !!!!!!!!!!!!! 🙅🏽‍♀️
3087	POS	@lesbiyinzer That gif and scene are amazing!!!
4792	NEG	I'm going to have ice cream for breakfast
4311	NEG	our room smell like dick sweat and sour pussy juice
2061	NEG	@PapaKelch Unlike Crowell, who runs right into defenders, not even trying to bounce to the open hole outside. No vision.
6834	POS	Follow everyone who likes this^_^
5001	NEG	@Proof_reader @yugiohtas Rifftracks is like mst3k though, lk is doing more of a questioning of the writting process.
3144	NEG	I’m really still up playing my Xbox I feel like I’m in middle school again 😩
1952	POS	@bongjaellybean yes!! we are thirsty!! and we want more!! (also i google translated that, soz i'm not from ph 😅)
6636	NEG	You gotta send her a video, not a ashy dick pic.
1424	POS	@DeadHandActual @scrowder It’s the Twitter app on my iPhone.
4216	POS	@ThatsMrNeil hush! @kady said that Hamish is a sweet boy. END OF.
4861	NEG	Someone pls explain to me how someone can eat ice cream loudly.
107	POS	Makeida bouta go half for this apple watch lord bless her May she live forever.
1774	POS	@iwishtuan sweet
5044	POS	@GalGadot First I Want To Say I Don't Give A Damn What Movie Critics Say About Justice League I Think It's Awesome 👍
3913	POS	Its like basketball, you can slam dunk that pussy; or lay-up, it's still two points. - @212.jake (NYC logic is dope)
4452	POS	Yes, your diet has worked and you lost weight but it has also taken its toll on your body. Kaon tag daghan uy! Haha!
1605	POS	Whenever I open an iPhone and find hair growing in it, I'm supposed to call Apple so a man in a black van can come and take it away
3050	NEG	@CorbanAthletics we are hearing loud on court announcer and very faint play by play announcers in the back ground. Men's Basketball
4290	POS	@XboxSupport it seems the new update has caused there to be permanent static noise from everyone’s mic on Xbox one? Is this a known issue
2078	NEG	@iowahawkblog Star Wars
2349	POS	my mum made me breakfast in bed this morning (which is new ?) and she made sure to use the mario cup
5096	POS	currentutc: It is 06:39 UTC now
4376	POS	Watching @itsbl0ndie wedding video and crying like a baby!!!
3679	POS	imma just start sharing SZA songs from Apple Music every time I get a text from this person. honestly.
7067	POS	@Luuz0r hook is my baby my cinnamon apple hes a good man with good growth AND EYES LIKE THE OCEAN, AYE
5899	POS	my girl comes back from a crazy distance in phase10 and now shes a selfproclaimed "come back kidd" lmfao gtfoh
252	NEG	Y’all remember that crazy ass movie The Strange Things About The Johnson’s 🤮🤢🤮🤢🤮🤮
6948	POS	@HEATcomic Out of curiosity what Wrestling game would you recommend for Xbox?
2521	POS	be the person you needed.
978	NEG	Watched a video on Facebook about pork... that shit just turnt me off🤢🤮
1212	POS	P0: Android/Windows 8 Alpha: Over time, challenging to eat ice boys
3389	POS	Oh hay, my Google Adsense is finally redeemable!~ I just gotta fill out tax forms. This is honestly some great news!!!
3740	POS	Why do basketball commentators insist on using the word “penetrate” in every other sentence??
3995	NEG	@LOVEENHANCED They're acting like pop music in general isn't just rehashing and reimagining older stuff 😳
94	NEG	@SputnikInt Don't play with the food !
2560	POS	why is the iphone X quality better than my eyesight
4991	POS	Congrats Parkland Football on 6 straight District XI Championships 🙂🏈🏈🥇🥇
3152	POS	Went out for breakfast with my mom and went to pay our check only to find out someone already paid for us. #payitforward
2604	NEG	@ohhannahelyse That is so sad. ☹️ Just feed your baby with food that has nutrition and substance. That's all that matters.
3641	NEG	1111 ice cream rn!! 😭
3807	NEG	How does Phoenix play the Lakers once a week?
4435	POS	The steelers are clearly the best team in the NFL
4119	NEG	Anime and video games have ruined my life
6071	NEG	I’m on season 2 of the office and I’m mad I haven’t watched it before
1658	POS	The Lakers are stacked this year
5970	NEG	Asked the fam to bring me home food on the way back home and they said there's food at the house BUT THEY WENT OUT TO EAT MAKES SENSE
6492	POS	From nad's house to nad's kampung real quick, from ibu bagi roti to a complete set of lunch
6688	NEG	Got the iPhone 8 coming by Thanksgiving, I am absolutely ready to throw this flip phone out di window
206	POS	@BestBuy Any deals on the new iPhone
4043	NEG	So, the Lakers drafted a guard #2 to just have him stand around in half-court settings? They need to figure this out.
3088	POS	Things come in 3’s! 👍<br/>Marcus Alonso and Salah in my dream team! ✔️<br/>Had 22 chicken nuggets in my 20 nugget share box! ✔️<br/>Derby County win! 😬🙏
3490	POS	The Divine Feminie album 10/10
4427	POS	so when y’all doing auditions for this Xscape movie? @MonaScottYoung
76	NEG	When someone eats your food without asking &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
5791	POS	@cannontekstar This movie also really put Alicia Vikander on the map for me
5628	POS	Or going through my other apps ....idk...just...UGHasgkkkdkk
2301	NEG	I literally feel like I'm about to chuck this phone through the fucking wall. #iPhoneX
5835	NEG	@CkC_Killer Those kids fried me in an HP Chall and my teammates beat em man down
5266	POS	@AshleyNics_ I hope so..last time I was in here only 45 minutes I'm thinking shit gon be sweet today but it's packed 😩
4567	NEG	God I spent so much time around the Rio Olympics defending #GabbyDouglas but uh...... Not anymore.
2091	NEG	@__toyaa_ 😂😒 shut up I can’t screenshot off the video shot hard 🤦🏾‍♂️
2317	POS	@pjs84651 y r u up. you don't even cook
910	NEG	just watched this girl eat mayo and icecream for charity on twitch. ew.
1264	POS	I just like how much Initial D inspired street racers, like every other drift video has an 86 lol
4668	POS	Wow, that was fricking sweet
5157	NEG	@Sharfluffz The second part. I don't like you've been put in a sour mood...
1768	POS	@BravingRuin If a company gets as big as google and then decides to become partisan watch out.
2466	POS	sui/han better win gpf, olympics, AND worlds to make up for this shitty season
6575	POS	free indian movie sex myanmarsexygirl photos xxx
1970	POS	So ready for the holidays and the lights and the food. 🦃🎄☃️🍗🥐🎅🏼🦌❄️🍾
6478	POS	@castingshadowss Some chicken wings
268	NEG	Well I guess this orange is mah breakfast lol rather have bacon and eggs but oh well 🤷🏾‍♀️
5171	POS	Her ass ate a burger, and 10pc nugget from wendys.
640	NEG	Ladies and gentlemen, we have a hockey game..<br/>North Dakota scores again, cutting the deficit down to one.
2831	NEG	'Nah...the movie released in theaters don't count' - People trying to explain why DC makes good movies lmfao
3121	NEG	@moist4life Right?  It's so anti-football from Yokohama.
5263	NEG	@EzekielElliott @NFL Might as well that dude had 4 good ass games he already missed a week and still top 3 in rushing wtf!!!
2742	POS	@VallysView can you start a Rangers/NHL podcast? Your analysis is too good for just game days.
237	NEG	@ktfuntweets @tovash10 @geegee_80 @JC1053 This is crazy.  She's even married to the football coach...or was.
284	POS	@NFL Which players haven't took a knee yet?
3668	POS	Just got some breakfast from white corner 😋
3326	NEG	I brought mcdonald's chicken nuggets to a function and the bouncer looked through my purse and started laughing at me lmaoo i hate myself
1807	POS	Current mood: eating tofu and veggies while listening to Sia’s Christmas album 💕🎄🎄
6369	POS	if you want to be my lover you gotta get with my friends--jk you gotta buy me chicken tenders ღ melbot
3343	NEG	How is that I use to be able to have a gif as a wallpaper on my damn flip phone but not on my $1k iPhone 8+?¿
992	POS	Gracious in victory, gracious in defeat. not a single football team i would rather serve than @ICWestFB. So. damn. proud.
4306	POS	i just broke my phone from all the screenshots from @ALISHAMARIE new video. lol
5625	POS	@_moniwhat Really? I don’t think I’ve ever seen hockey before hahaha
3393	NEG	Also the Wii U is probably one of the dumbest names you could give to a console
6842	POS	New video snippet today
4072	POS	The actress for Moira plays Mon Mothma Star wars!
1335	POS	@adorohble i love mangoes too omg  , ITS SO SWEET AND TASTY OMG
1718	POS	Take This to Your Grave a pop punk classic (despite the misogynistic undertones). Man, i don’t know. &gt;.&lt;
5918	NEG	Donald Trump’s been accused of more sexual assault than the starting lineup of any NFL team.
915	NEG	Yall dont appreciate loyalty but yall want it so bad lol
4650	NEG	@FKAMcButtz I was for real yelling during this fight scene. It was so fucking crazy
695	POS	looking for a duo partner for 1$ cashouts umg in xbox ww2 and to grind gbs add me: Gucci Gwapo im on everynight im on now. @ShoutGamers
4936	NEG	Now I have to beef with curi by association because oomf has  a crush on salty salts 😔😅
3590	NEG	@thekatekompton I definitely need a cooking lesson
4295	NEG	Fool me once, shame on you. Fool me twice, shame on me.
2087	POS	Anyone that has Xbox wants to play #CallOfDutyWWII on Xbox? Just tweet me if you want to but I AM A KID so... #Xbox
3272	NEG	I hate making bad food decisions 😒😒
6593	NEG	@Gang22815053 @LispyLeaf It says Xbox is coming soon lol if u unsub ur loss
3605	NEG	#NP Impending Reflections @ImpendingR - Sweet Susan on @IronWavesRadio
291	NEG	This big ol' river will kill us in time. Til' then we'll drink its weight in cheap beer and wine 🍷🍻#lucero #drinktillweregone #vibin
1042	POS	@briana_elisaa ugh ur too sweet 🤧💞
800	POS	@like_joseywales @PurestBobo @VictoriousDizzy Jesus, I didn't know I was summoning a Fat Frog Army.
6351	NEG	Gabby Douglas has lost her whole mind. I haven’t liked her since the last olympics. She was very shady. Someone just needs to talk to her.
6305	POS	Lollipop Lollipop bum bum bum ~ Lollipop <br/>! Pop! #MooshBot
3952	POS	good ideas I've come up for yakuza:<br/>-keeping up with the tojo clan<br/>-tojo clan daycare center<br/><br/>hire me sega
141	POS	Chicken sandwich🐔 for launch
1238	POS	@NickToren @TSN_Sports I've said it once I'll say it again: NHL Marching Bands
4523	NEG	Ugggh jetlag did me in! I couldnt see the movie!!!
4887	POS	DePaul may not beat U of Illinois in basketball but it is no contest when it comes to bars.
4731	POS	You out all these people in the house and say its still my house. Fam I dont even know what half the food is anymore
5673	NEG	i still want to be an actress and be on riverdale but im ugly
7004	POS	Saturdaaaaay. Three clients then my weekend can begin. Which is going to involve more work, food and sleep. 😆🤓
4622	POS	despite everything, we had a really good team this year, proud of our football players
3805	NEG	Area Football Playoffs, Friday, November 24th, 7:30 p.m., at Heroes Stadium, San Antonio, Texas.<br/>Champion versus Angleton!
3156	NEG	This new update sucks btw @Apple
539	NEG	I honestly don’t know why I’m continuing to bother with Riverdale S2 it’s just so bad, I’m so disappointed
5697	POS	google image search larry david at 4:22 am
1661	POS	That sweet little angel, went and got her tangled, in the arms of a cowboy like me
5484	POS	i love how gorgeous taehyung’s skin tone is, it’s like a sweet caramel mocha and it makes me melt thinking how beautiful it is
6709	POS	Who can throw a dope party in Owensboro? I need a few great party shots for a music video idea I have
3993	POS	Which movie is better
837	POS	i 🖤 apple pie alcohol more than most things
2340	POS	@MarissaRoberto Gloomy in Vancouver too. Playing with my Xbox one X and some new games to pass the afternoon.
5984	POS	U always take your iPhone screen for granted till u crack it again..
85	NEG	Why did I just watch a movie on snapchat @KadeTrentham
528	POS	@NBA @cavs We are witnessing greatness!
3107	POS	Does anybody actually use the widget stuff on the iPhone? I never do.
7095	POS	@CCkun91 plays @Holtzmann_YT plays magic? Cool video, still disappointed you didn't splash for that avacyn😜
5064	POS	I’m just ..,,,, extremely ready,, for football season to be over
2776	POS	I don’t think I’ll ever truly be happy until EA brings back NCAA Football
6755	NEG	Cavs look scary
7066	POS	Clippers lead the Cavs 20-14 with 3:36 left in the 1st Q. #ItTakesEverything
2501	POS	Just had my first vegetable in 2 weeks. Off season training approaching...
877	POS	Thanks @Ahh_Ceh amd @Itssailorlizzy for a sweet night.
334	NEG	@charliesheen make another food fight pls mr nip nip dip lip hip rip
1933	NEG	Just discovered that Chance the Rapper has long-ass arms. He should switch with Mark Wahlberg.
5741	POS	Anybody down to take an #EduMatch pic? Meet us outside the cafeteria immediately after we are released. Spread the word! #EdcampNJ
5170	NEG	@vadpradub @USVICTORY When we let stupid people vote, the elect other stupid people to office.
6705	POS	@Antony_SW11 @peterkay_co_uk amazon tickets still showing availability
6384	NEG	THIS @officialjaden ALBUM IS A WHOLE ASS VIBE MAN.
1981	POS	@VictorThundrfun @9GAG It's called football you moron 😂 but thanks.
5725	NEG	The offense has slowly come together. Bruins pushing it down the court with more effort.<br/>UCLA up 71-57
6960	NEG	Not having dinner today and I will weight myself this sunday I'm so scared
4878	POS	finally the ODROID XU4 board i ordered got shipped :) time to mess around with facial recognition
1562	POS	We’ve made it to the roof basketball scene
671	POS	Cavaliers are 0-of-6 to start. Clippers are 3-of-4.
1277	POS	@AlPRobinson1 @cjlafayette65 Me, too, I love that sexy body, sweet pussy and gorgeous ass
225	POS	in a breakfast burrito
483	NEG	15 year old with an iPhone X, like DAMN girl, Whatcha gonna do with that much power in your hands?<br/>Facebook? Snapchat? That's it?
2380	POS	Woke up next to my favorite person, ate a good breakfast, and made it to work early. Couldn't have asked for a better morning 😋
155	NEG	It was sad that fandral got killed so quickly in the movie, cuz I liked fandral and Loki this ship
3119	NEG	@akfamilyhomeak Same story for me when I got a Wii. I finally got my own Wii in late 2013, when all Wiiconnect24 service is gone.
5869	POS	@SoraKingdomKey3 So if I were to play this game, Should I go Wii or PS3 Port?
1129	NEG	I hate the poisonous fog/most scene😫 #CatchingFire
4361	POS	@Apple, please make FaceTime voicemails a thing
2006	POS	W.e I live in the future, I really need to have an office quiet working room.
5252	POS	@TheLadyJSays That's sweet
1789	NEG	lowkey wanna hit you up but i dont wanna waste my time
2524	POS	And junhwan with chicken but june took forever fjsbfjchenfidhdcjdb😂😂😂😂
6298	POS	@AnnegretHarms1 Maybe they were thinking “light weight?"
3070	POS	i just saw a video of jimin and tae getting out of a car and... damn
7062	POS	@KekeCritiques @FemmeDelChuco My fave NFL player is there 😀
5646	POS	yesterday, the place i got some takeout from gave me TWO fortune cookies, like i was about to share all that food with anyone, smh
2037	POS	The 1980s saw a protracted fight with Microsoft over the rights to GUI design. Microsoft won.
2703	NEG	Media coverage has been decidedly anti-#justiceleague. I don’t know, I thought @joss pulled a decent movie out of it…???
5718	POS	If anyone has an iPhone 6s or Google Pixel (2016) they are willing to part with, this otter is looking!
720	POS	Hazard <br/>Don Valley Parkway N &amp; Eastern Av E Dvp N Ramp <br/>[HP]  11/19 02:15 <br/># #Toronto
1693	POS	Abby and I are taking a nap for breakfast
1009	NEG	Its oooooover for d rose man. Been over since the 2nd knee dunno why the cavs wasted the time and money on him #over
4224	NEG	Its so frustrating that no one on the Lakers can hit a 3.
6344	POS	I make sure i have a lot of iron, protein and vitamins...
5859	POS	I want an iPhone 8 plus...<br/><br/>I mean I'll still get 0 texts &amp; notifications but at least I'll get them on an iPhone 🤘
6829	POS	Making breakfast 🥞🥓🍳
307	NEG	@Lakers Lonzo a bum
3855	NEG	I just want chicken and I want to sob today while playing FFX, but my PlayStation broken.
5200	NEG	Um...early returns on Louisville basketball do not look great. Defense is, um, lacking.
4450	POS	Couple 64GB iPhone X in Silver just came in. Come get them before they’re gone!
3202	NEG	Ball got his hair cut to look more like Kuzma so the casual fan will confuse him with a good basketball player.
1167	POS	i just blinked and bap is already coming out with next album
1222	POS	@wrighte1734 I’ll be anchoring at night on Fridays and Saturdays until NFL season is over. Then Sat/Sun. Thanks for watching!
2714	NEG	@reservoirpups I usually agree but something about his Look in this movie   I am shaken
3452	NEG	@AgentBigfoot All I can remember was that bullshit scene with a computer generated teenage tony 😂
527	POS	Great comeback Spurs! #GoSpursGo
900	POS	jk: I know her face but not her name<br/><br/>[after interview]<br/>tae: who were u talking about?<br/>jk: idk i actually didn’t have anyone in mind lmao
5470	POS	title url
2929	POS	*me typing to google search<br/><br/> EFFECTIVE STUDY TIPS
1173	NEG	Bro😞I want fried chicken
5902	POS	@spurs @SPete24 @HuskerSvehla @rosscoedassh? ...guess the better team won tonight...without Kawhi. 🤫 #GoSpursGo
1433	POS	@__arterialee If you were here I would have took you to breakfast because I’m hungry myself 😂🤦🏾‍♀️
5807	NEG	@babyblayzer @Oprah I️ saw the trailer in the movie theater today 😭 died
7108	POS	So if the info was correct about most of the games on that list, looks like Red Dead Redemption 2 could be 4K/dynamic on Xbox One X too.
942	POS	33 years ago, this month: My family arrives in America, having fled Iran. <br/>Tonight: My dad compares Chance the Rapper to Usher.
4580	POS	That gon cover 20% of his head, $2 on pump 5 and 1 blow pop
4382	NEG	nude girls gymnastics cigarette and sex
433	POS	Let's go #Lakers! @ZO2_ got that fresh fade bringing it back to the UCLA days! #LakeShow    #NBALeaguePass 📺👀🏀💜💛🅱🅱🅱
5185	POS	if u pop 3 xanax and look in a mirror russ appears to tell u he produced, wrote, mixed, mastered and engineered his album
5418	NEG	if i have to see mallow cooking one more fucking time i swear to god
3885	POS	@rripndipp <br/>- queen of pink hair <br/>- an evolved scene girl <br/>- would snipe for u <br/>- cool makeup <br/>- skinty
966	POS	Mashed potato is the best part of every meal
1317	POS	News from the NFL. Jerry Jones is suing the NFL for Pak Prescott’s 3 isn’t.  Saying that the Eagles defenders in were in the way. Lol
6942	NEG	I’ve been feeling homesick lately &amp; going ice skating definitely cured it
4050	POS	The producers played Kenya in that scene 😂🤦🏾‍♀️ #RHOA
1304	POS	I made breakfast and asked Chandler if it was good and he ran too me and said “gemme a hug” I guess it was lol
7088	NEG	I've somehow got the Spanish broadcast overlayed with Al Michaels right now and I have no idea how to fix it
5969	POS	4A D1 State Championship Game:<br/>1pm Nov 25 at Topeka Hummer Sports Park<br/><br/>Andale vs Bishop Miege<br/><br/>#CatchitKansas
3286	NEG	@PrisonPlanet Wait wtf you claim to be a classical liberal? Yeah okay...
311	POS	Red Raiders 20-6 win in chicken bowl.
2416	POS	20 followers to 500. Follow if you ever are looking for NFL/NBA DFS help, free lineups, or just want to see who we're playing to get ideas!
1724	POS	He said “I kno u like fat niggas Ain no fat nigga but I can feed you like one “ I was Weakkkk 😂😂
3683	POS	@Nashgrier This new video has cheered me up and I can not stop laughing. #NashsNewVideo
4774	POS	My @NASCAR_Trucks championship pick: @JohnnySauter
372	NEG	@LANDERMAN_10 I’ve never felt so sick. I hate fast food
5537	POS	waiting for the second post-credits (if there is one?) but thor was quite enjoyable!
638	POS	Height: 162 cm <br/>Weight: 56 kg <br/>Blood Type: O
1416	NEG	If your Thanksgiving don't consist of fried chicken, ribs, Mac n cheese, cornbread, football, family n friends, then you doing it wrong
3644	POS	My heart says @CBellRacing , but my head says @JohnnySauter to win the championship, who ya got winning it all? #NASCAR #FordEcoBoost200
3887	NEG	Tommy: stay in your lane. just kidding it’s basketball. they can’t.
766	POS	Some bomb breakfast would be nice.
5757	POS	Binged #StrangerThings2 this weekend and already ready for 3 🙏🏻 that last scene though... music was on point @strangerwriters
1320	POS	@OhJoeCinco_ You are. I got writers block crazyyyyy
5421	POS	I love Thor so much
462	POS	#PIAASOCCER: Norwin claims the 4A Girls Championship 1-0 over Neshaminy. Thank you both for a great game!
4421	POS	Women’s basketball halftime @SMUHuskies 21 @VarsityReds 32 @AUS_SUA
862	POS	End of first. <br/>2A East football championship.<br/>Kent Island 7<br/>Harford Tech 6<br/>Tech driving in KI territory.
2110	POS	That thing where you haven't seen someone since you were both in middle school and they pop up on Facebook and DANG did they get hot
2811	POS	@Lakers @J30_RANDLE can be something really special. He needs to work on WHEN to be aggressive. <br/>#TrustTheProcess
390	POS	@ScottGandhi I have a pixel 2 XL and came from Apple and haven't regretted it once
6934	POS	@LizzieBCT You could of easily had ice cream or tacos, but excellent choice.
1107	POS	Ain't nothing like home sweet home. 😌
3680	POS	@DariaButGay what is a movie
4945	NEG	@TwoCents_Worth Ewwwww.  This scene you just described really bothers me 🤢
3549	POS	Fr @Aim_4life and I are going pro on Xbox.
4425	POS	In life, as in a football game, the principle to follow is hit the line hard. Theodore Roosevelt
3428	NEG	2. Ice cream and Chocolate Volcano
4712	POS	Holy shit, the movie “The Invicible Guest” is sooooo good! Definitely a must watch. It’s on Netflix btw.
3430	NEG	@JoyAnnReid @HEINSLERJAN He didn't do it for wildlife conservation. He did it to save his fat, ugly, orange face
4734	POS	I watched my wisdom teeth removal video like 363638292 times and I still laugh as hard as the first time I watched it 😂
2945	POS	@ChillySoSa @Sk84lifehorhay I've had the same xbox for 7 years wym
3188	POS	A little over an hour until kickoff. Should be a fairly business type approach today for Alabama. Get in and get out healthy.
4509	NEG	@BombingDodongos @RPGSite @Nintendo @NintendoAmerica I liked Nintendo before they started making gimmicky consoles. Wii, Wii U, Switch. :(
3236	POS	I️ need soul food👌🏽
2656	POS	@Swizzlerz @OwenVision27 @Minecraft You know you didn't need an X to use the shaders... right? It's available on all Xbox One's
5223	POS	ZeldaUniverse: BalrogGameRoom I think it was Wii Woo. Good guy. #roc
6691	POS	KD winning his first championship is like passing an open book Exam
1670	POS	my favourite food was Kushina's homemade cooking.#FactAboutMe (Minato Namikaze)
6287	NEG	The moons sing. The smell of silver crustaceans cooking.
5178	POS	Heathers is such a great movie
6412	POS	Thank you for the AirPods @Apple
2996	NEG	It strongly smells like butthole in this studio movie grill.
931	NEG	@NiallOfficial I saw you delete that video you aint slick
4190	POS	@wierdvine Omg I love #2 I’m gonna go find and watch that video again
4362	POS	hockey is so amazing and i wish i wasn't just figuring this out now
852	POS	Congrats &amp; Good Luck to AHS Teacher Mrs Malone-her daughter @amalone_15 runs in the Cross Country National Championship Sat. #athensbulldogs
4233	POS	Going to work hard for the #R3D RC. Got many video ideas in my head. Gonna grind boys! LETS PUT IN THAT WORK. @RedKiwiz @Red_Formula
2701	POS	the iPhone 8 ain’t that bad, I love it 😊
3454	POS	@BrightonCap Having pop weighted by state is useful for modelling with eia data
2005	POS	I had Church's Chicken today for the first time.<br/>It's not all the different from Popeyes .<br/>Am I wrong? #FriedChickenconnoisseurs
2290	POS	@bayburmTV @TechWreckem So much better than that damned gray last week. We are the Red Raiders   Sweet.
3179	POS	I heard you’re doing you and you heard I’m doing better
4056	POS	Cookies™ for breakfast 😋
3460	NEG	@Xbox I was literally sexually harassed and I defended myself in chat and I got banned. Thanks, I'm switching to PS4.
5201	POS	Yeah, Thor was pretty great
3417	POS	You’re a collection of paradoxes, you’re a compilation of food for thought.
5893	NEG	All that chicken y’all eat from fast food restaurants is rat meat
5120	NEG	Ravens Boys Basketball falls to @wesleyantrojans 69-52. @PrepsNow @HSOTScores
4107	POS	Scott County rushes for 502 yards and rips Frederick Douglass, 45-13, for its second consecutive regional championship.
201	NEG	@Ptizzzle Eventually he'll try to justify why he plays basketball
1920	POS	ur not a snack if everybody had a bite.. issa free sample LMAOOO
1189	NEG	"Why is chicken so fucking buoyant?!"<br/>-Me, realizing the absurdity of the shit I say while cooking
5614	NEG	Wishing I had an Xbox One to play #StarWarsBattlefrontII on 😩
5829	POS	@Chil_jeoma_Chil Just google 26 Nigerian girls n thats what pops up.
6973	POS	sooo when does the Fifty Shades Freed album come out 🙄🙄🙄
1350	POS	Seems like everyone I know in Ventura County is at the color run except me. Anyway, back to eating breakfast in bed.
2762	POS	I love the pop-up ads that have the countdown timer in the corner, but you can just back out of them.
1804	NEG	@J0HNNYTSUNAMI__ she told me bruh... she said "Mediocre work right there"
5976	NEG	Lakers is Doo Doo bruh.
3759	NEG	Lena Dunham is absolutely garbage... she is the definition of “white feminism”.
6205	POS	I really feel like cooking today😭
920	NEG	North got some new uniforms for the state championship and I’m not a fan
3544	NEG	@zyreinette there are so much video contains monsta x' crazy moments but there's me, an awkward potato trynna be funny
2697	POS	Honda Civic downpayment = iPhone X
618	POS	@Nashgrier your videos always cheer me up, but this was the best video of all this too I can not stop laughing #nashsnewvideo #NashsNewVideo
6757	NEG	When did the #Lakers sign Drake?
6895	POS	Dick for breakfast<br/>Dick for lunch<br/>Dick for dinner <br/>Dick is all I want <br/>@PrincessVitarah YOU ARE OUR SHAKESPEARE this quote is so me
4613	POS	#SaveTheLastDance is my fave movie
1495	POS	@ikunt_ jung hoseok - jhope - and he’s lead dancer and a rapper (mixtape is coming soon)
2348	NEG	@cavs To win a championship next year the Cavs will need a few roster upgrades of 2-way talent and a few coaching changes too. @cavsdan
1695	NEG	2 bottles of wine and dennys i want to die
3546	POS	if you don't think cinnamon toast crunch is the best cereal you are fucking wrong
4955	POS	@Wario64 I should’ve thought bigger and tried it on an Xbox one X haha
3623	POS	@KTHopkins @Ofcom @LBC I've ordered my copy through Amazon. Can't wait for it to arrive so I can read more. I reckon it will be hilarious! 😀
676	POS	If the Jackets played the Rangers 82 times a season, Panarin would have at least 82 goals #CBJ
2364	POS	@BookLoverx The Hairy Lemon is a great bar and good food
5478	POS	@timothymathai @urbanburgerKE I'm headed home,  those sides of Junction,  although I'm leaving the office now in Upperhill
6521	POS	I watch Save the Last Dance like I never seen it before. Literally my favorite movie ever.
3860	POS	so, I’m finally about to listen to Jaden’s album. ☺️
3325	POS	If Melo shot that three I would have been okay with OT but I ain’t complaining @spurs #GoSpursGo 💪🏽
21	NEG	New tax bill in a nutshell: <br/>Jet owners can write off jets. <br/>Teachers can’t write off school supplies.
3213	NEG	Can't the NFL suspend Jerry Jones for his racist remarks?  That's a serious question BTW. @nflcommish
2448	POS	Please let Lars Sullivan enter the Dusty Rhodes Tag Classic by himself and win the whole damn thing.
6737	POS	@iFearGodNotThem @justiceleaguewb Hahahahaha flash form was so ugly fam I’m like seriously man look like he skating lol
6155	NEG	“What the hell is iTunes?!”<br/>- my dad who has had an iPhone for at least 4 years
2716	NEG	@RapSheet @NFL what the hell? I've seen you fine for less.
2154	POS	Is it okay to just want to eat a sandwich for breakfast
3594	POS	Bobcats Men’s Basketball are up 83-47 in the final half
1366	NEG	@GOP Dumbest shit I've seen
6832	POS	My family can't cook and probably won't so I don't have holiday plans
