2588	NEG	@GbemiOO Allegedly they're also sharing cooked food to some people. This country is not gonna be better anytime soon.
2707	NOT	How come in every single player game I play in nhl 18, if I have like 5 goals the computer ALWAYS comes back
2252	NEG	Every time I watch a Snapchat story from an android phone I get AIDS
2204	NOT	I just had my first Gaysgiving dinner
3933	NOT	google search: how to get better at repressing things
4262	NEG	Where the FUCK y'all find these faithful and caring guys that spoil you with flowers &amp; chicken like dang wtf
3185	NEG	I suggested watching this scary movie and I HATE scary movies 😭
1766	NEG	“Fina open a morgue with all this damn beef, choppa with a sword game of thrones 2.2.3.” -21 Savage
893	NEG	When life gives you lemons you better makes fucking beef stew or else you're a bitch<br/><br/>-quote by me<br/><br/>Fuck it
577	NEG	why the whole entire 23 fucks is there a video of a dude wearing a suit jerking off on my tl
3766	NOT	@Raphdilla I’ll take this to get framed
2520	NEG	When will me too start receiving "Breakfast in bed"😢
1223	NEG	Dear GMA, don't even bother replaying that stupid cooking show tonight. Nobody's going to watch anyway #MissWorld2017
4257	NOT	So grateful for my job for hooking it up with a suite at the hockey game 😫 free beer and wine included. Love them ❤️
997	NEG	Why is the iPhone keyboard so fucking horrible
4085	NEG	I could’ve even get through the video with all that unnecessary commentary. Hideous.
596	NOT	14 points left on the table <br/>So many people had so much to say about EJ. Where’s you wonder boy HP now ?
4490	NOT	What Happened to Monday, is a good ass movie.
322	NEG	@NBA2K @russwest44 @okcthunder @spurs No kawhi Idiot spurs suck
1452	NEG	I would lose weight but I hate losing
1905	NEG	Spurs are dogshit without pop
2558	NOT	@lavitaebella365 It’s a video from 6 years ago talking about vocations.
329	NOT	@JoeGibbsRacing @GameStop @Xbox @Hisense_USA @ARRIS #GameStopGiveaway Thanks so much for the chance!!
319	NEG	They better not kill #CaptainPhasma cuz then I’ll have nothing to live for in the next movie #StarWars #TheLastJedi
3071	NEG	The iPhone X is ugly. I’m just fine with the iPhone 8
1570	NEG	Look Mr. Wendy’s, I ordered a chicken club and you gave me a stupid sandwich. I have a car full of chickens on ecstasy here. Help me out.
2051	NEG	I don't like chick flicks, the notebook is an "okay" movie....but Hallmark Christmas movies always kick me right in the feels.
3521	NOT	@timothymathai @urbanburgerKE I'm headed home,  those sides of Junction,  although I'm leaving the office now in Upperhill
2119	NOT	@zion_kuwonu Whatchu gone do? Switch to Android?
2271	NOT	Idgaf who done eat pork
1274	NOT	Petition for @LanaDelRey to cover Christmas songs or write her own and make an album 🙏💗🎄
4401	NEG	This phone is so wack. I cant ever make important phonecalls, I gotta talk to people on video chat 😐😐
2541	NEG	On another bad day at the office for the #Broncos, Bradley Roby is having one of the worst
2402	NEG	What a joke the @NHL is. I hate this league so much.
3311	NEG	@Sharfluffz The second part. I don't like you've been put in a sour mood...
2755	NOT	@umnascimento @spurs @ESPNStatsInfo not sure if it was the biggest but i remember them overcoming a 28pt deficit against kings last season?
342	NEG	Yo wtf people are getting there iPhone 10 and I still haven’t gotten mine 😒
938	NOT	@PornDirPod @Sal_Genoa It works as advertised on iPhone.  Thanks guys!
2736	NOT	time to listen to The Bodyguard Soundtrack to block out the memory of whatever it was that Christina Aguilera did.
3774	NEG	Finally got my hands on the iPhone X and I’ll tell you what...that shit overated af
508	NEG	@crushedvanilla i cry for 10 mins everytime i watch that movie it’s so fucking sad
2307	NEG	fuck off woody allen with your fucking jazz
3629	NOT	Neeeed that iPhone x
907	NEG	Fucking cause @playstation wont' support cross play, my stats got reset cause I had to unlink my account. @epicgames that sucks
2569	NOT	@PotUPMaster @Mrsbagnet Has the food arrived?
4308	NOT	#NowPlaying All The Way Up ft French Montana, Remy Ma (Jay-Z RMX) (MICK &amp; Chi Duly Lemonade Edit) - Fat Joe
2345	NOT	@srfrjulie @komurphy Haha happy to help!  I never totally outgrew video games so I know a bit about ‘em and from a parent perspective
2161	NOT	Got off work at 6am, now at the dentist office...definitely going to pass tf out here #needsleep
1755	NOT	I would like to put my name out for NFL Commissioner.
4087	NOT	@younguncle_ I want to be vegetarian not a lesbian!
1545	NOT	Beef jerky + Craisins is an A+ snack
2594	NOT	S/O to @_ColdSole for providing the goods! Let's cook.
1706	NOT	TEN ALBUM JEST TAKI AESTHETIC <br/>I CAN'T--
2845	NEG	How was that not a 3? Its cause they on the Spurs homecourt.. That shit was lame
2393	NEG	Hey @stuartpstevens what’s taking @MittRomney so long to denounce Al Franken and call for him to step aside? #AskingForAFriend
2208	NOT	I️ tweet for the girls that eat hotCheetos for breakfast
3857	NEG	Tfw the Wii U died before its 5th birthday. Sad.
683	NEG	Yes, I know it should be "its" ... iPhone autocorrect + my eyes = ruined editing credibility
3645	NOT	I’m like 99% sure mona lisa was thicc
1615	NOT	#NYRvsCBJ Let's go Rangers! #NYR
1986	NEG	@thatSeanBarry You turned me down for Wonder Woman! Tradition broken BY YOU!
1423	NOT	Grocery shopping with an Aldub fan 101:<br/><br/>*enters grocery* *goes straight to the magnolia Ice cream "freezer" LOL*
2668	NOT	@ghospie Well, you can do either! I tend to make a fixed cost but if you want to be 100% accurate you can input weight and dimensions!
4470	NOT	@heartsandroses9 Isn't that one of those K-Pop boy groups?
1318	NEG	i need to take a video of it eventually but the terrible android quality will pain me...
3690	NOT	THOR WAS SO GOOD <br/><br/>I LAUGHED SO HARD<br/><br/>8/10 WOULD SEE AGAIN!
4492	NOT	I’ve even avoided gum with sugar so as to not break fast. I’m excited to cook some of my favorite meals n lick my finger after.
2564	NOT	The movie, Wonder at the AMC in Grove City.
1183	NOT	Her hands are so small and precious and her skin is SO soft she looks like an adorable little potato
1152	NOT	i have not updated my iPhone in a long time
451	NOT	Star Wars Battlefront II support is now available.
2927	NOT	Our shop promoted @altonbrown &amp; he ate our food. Sponsored @JasonIsbell &amp; he ate our food. Sponsored @ron_white &amp; VIPed he went to Hooters.
120	NEG	@gabrielledoug face it girl ur over even more than u were after being the worst member at last yrs olympics
2515	NOT	@BTS_twt IVE LOVED YOU SINCE THE DAY I CLICKED ON MY FIRST BTS VIDEO
1914	NOT	@bobclingington There won’t be anything promoting the band until we have a finished album.
719	NOT	The bill for skin debridement w/comorbidity in South Carolina averaged 13.9 iPhone 7 Pluses #trumpcare #republicare
3233	NEG	I can’t stand watching bad basketball
2504	NEG	every night i’ve been telling myself this is the last night i eat horrible. depression makes me want nothing but carbs
3711	NOT	Apps like this need a massive DO NOT FEED THE TROLLS sign.
2487	NEG	I just want chicken and I want to sob today while playing FFX, but my PlayStation broken.
723	NEG	folk's this is the most embarassing overtime battle of new orleans for washington since 1812
1681	NEG	@DrydensDen . Steam &amp; scheme!!! Most erotic #NFL game ever!!!  #JonGruden 🔥😍 #tuckrule ❄🏈
720	NOT	im naming my son airon amd my daughter airwrecka
1728	NOT	Also this #ZTE #K88 #P895A80V1.0.0B29 Android with FRP lock was bypassed in a few seconds by #UnlockClient
1373	NOT	Lakers up 15-11 at the first break #LakeShow
2954	NEG	I’m watching Baby Boy because I’m too lazy to change the channel, and this movie is really terrible.
3277	NOT	@FlawlessAndroid I had that. Tastes like a cotton candy soda I had a few years ago
2607	NOT	@amayalicious @CeoVestigio @Chance_angle @Xbox @survivetheark Grab that 4K HDR TV yet?
3230	NEG	No breakfast no lunch 😐
1384	NEG	You know what’s a damn shame? No one is kissing me right now
885	NEG	who the hell let alessia sing in the moana soundtrack?
4333	NEG	@lesbiantifa "oh it's our movie !!"<br/>you didn't make it shut the fuck up got damn
1398	NOT	Are you fn real.. #TorontoMapleLeafs hockey players YESSSS #ZNation
3041	NEG	I have been watching this Kate Winslet movie and I am disturbed. Basically she's been diddling a teenage boy and also was part of the SS
4229	NEG	When you trying to type DICK but your iPhone insist on typing DUCK. GURHHHHHHL
2979	NOT	This week's top airplay gainers at pop radio:<br/>1) Havana<br/>2) Wolves<br/>3) Thunder<br/>4) rockstar<br/>5) End Game<br/>6) Perfect<br/>7) Bad At Love
2290	NOT	I like the @LAClippers new Detroit Pistons uniforms #cavs
4105	NEG	The Cavs defense is so terrible. I don’t get why they give absolutely no effort..
3103	NOT	Me: I'm so sleepy.<br/>(From the afternoon activities.)<br/><br/>Mr. Scott: Some steak and red wine for dinner should help that.
2004	NEG	Saying that my thighs are fat won't make you skinny. So shatap.
869	NEG	@TheOrangeBomb @EscapeVelo Yeap i have xbox and its catching dust... I get more shit on my ps4 :/
2267	NOT	Why do they have to do the same whenever a new movie is out? I'm sure they did the same with Tomorrowland
3287	NOT	@entwinedvenusxx You the first athlete that has yet to play me like a soccer ball... js if that counts .
411	NEG	Stop calling everyone your friend.  Ugh.
3494	NOT	@flipcritic @spurs Spurs gonna Spur.<br/>Plus seems LA stopped being a lazy wuss. Lol.
2596	NOT	also marshmallow is trendy rn among the pop followers if bts do a song w him that'll look rly good
4511	NEG	Lakers sure do make some stupid plays. Losing plays
3493	NEG	Jesus, both LA basketball teams are trash.
1676	NEG	@dgodz @Lakers Warriors is the worst.
4254	NOT	Think I️m bout to try this pescatarian life for a lil while
1935	NEG	The ONE TIME I go to a different Taco Bell location, they mess up my order and they didn't cook the meat all the way..
192	NEG	Google really can be a terrible thing cause I self diagnose myself with stuff and then I can’t text my mom about it because it’s nearly 4 AM
2177	NOT	400 Degreez is the album for the week 💯
4067	NOT	@SparksLissa @vannsmole @TrumpHappiest @ColoradoGirl2A @NFL ...now that's funny
760	NOT	@CainParkBicycle no baseball is. But football gets the job done
2550	NOT	@GirlPosts @amydxvis @CitizenBae this gif is you when you put a whole chicken breast in a hot pan
3276	NOT	I need to stop using "xbox" as a synonym for very
3938	NOT	@SOTCWfashion @molliejaynne_k @TicketmasterUK Get on amazon tickets. Loads there still
813	NOT	Okja might be the all-time leader for number of times they say the title of the movie in the movie.
2524	NEG	Amazon tickets is fucking mint
4396	NEG	I ate sushi for dinner I'm horrible
1457	NEG	i really am panicking tbh my house isnt that big and i really dont got money for more food i fucked up lol
494	NOT	#Cavs projected starting lineup tonight.<br/><br/>PG- Shumpert<br/>SG- Smith<br/>SF- LeBron<br/>PF- Crowder<br/>C- Love
2243	NOT	@ScottPadgettCBS Are you skating tonight?
2628	NOT	Football: @ghsfootball_ has done it, dethroning @ValorFootball 28-16 to move into semifinals @Grandview_HS @coloradopreps #copreps #aurora
452	NEG	apple turned to shit when they removed the audio jack, i can’t even listen to music and charge :(
362	NEG	@chuckwoolery The NFL was boycotted last Sunday.  Can't say I was bothered by it.
3552	NEG	why does my body has to reject every fucking piercing i put google search
2270	NOT	Viterbo Invitational: @ViterboBball takes on Brescia University at 7 pm. Winner advances to face Bethel College in the championship. #NAIA
2506	NOT	APPS FOR ANDROID<br/>- Picsart fullpack<br/>- BECA <br/>- Tinkys <br/><br/>Take All just 10k &gt;_&lt;<br/>T. Lelang acc
2764	NEG	it's hilarious how everyone jacked bones music video style i think it's so funny <br/>people have 0 creativity, holy shit it's so sad
1795	NOT	Can't let one thing slide cuz then they wanna start ice skating 🚮🚫
36	NEG	Funny how my $963.43 iPhone be acting like straight trash @Apple
2328	NEG	my fucking iphone has been frozen for 3 hours now!! i hate my piece of shit phone!!!!
1415	NEG	obsessed with you.
3088	NOT	only 1 more week until my first hockey game!! @BulldogsOHL im ready for that W! 🐶💛🖤
4183	NOT	booooooi..... u ever get drunk n just NEED to play wii bowling
2884	NEG	Ugggh jetlag did me in! I couldnt see the movie!!!
244	NOT	Jalen Ramsey video where says “you tell me” has me dead every day 😂😂😂 that will never get old
1133	NOT	@roseannetwt goooood afternoon unnie! had your lunch already?
3475	NEG	It’s never a good idea to watch food videos at night
2127	NEG	Doesnt look like you guys are gonna be getting a new video anytime soon, have a lot of stuff going on atm. Sorry ☹
18	NEG	Trying to get Spotify to function on my  Xbox-One is worse than pulling pubic hair out by the fistload.
4313	NOT	My teacher was like "literally anyone can die, anyone - except Wonder Woman. She's the only reason people are watching this movie"
105	NEG	I hate everything about me.
4540	NEG	Fucking hell av been waiting too long for the Consett nonce video to be put  on Facebook man
3382	NOT	Anddd dont focus on the weight it wont go down because at this point you start building muscle
4367	NOT	@michaelpachter You want to be a criminal lawyer? Be one for EA.
3522	NOT	Takin all bets NOW on the Celtics not beatin the Cavs in the playoffs ... place your bets .. (and no I ain’t a Cavs fan)
4227	NOT	Hockey stick coffee stain water cooler cup sideways comb
3320	NOT	@FreddieRivas It’s such a good vibrations                                It’s such a sweet dixey shine
2885	NOT	Bobcats win!!<br/>Central defeats Pebble Hills 35-20 to win the Bi-District Championship🏆<br/>SO to the fans &amp; Student Orgs for the awesome support!
3794	NOT	@RealJamesWoods It’s like a scene out of “The Omen” or something.
983	NEG	I dont -need- anything fancy but its kinda annoying that a desktop would have an Intel Iris
426	NOT	@PixiesPocket Wait... what?!?! People are putting EO's into their FOOD?!?!
202	NOT	fat naked animated woman womb kissings sex
1668	NOT	There should be an update next few days that deals with layout issues on iPhoneX waiting for Apple to review👍
2255	NEG	@JoyAnnReid @HEINSLERJAN He didn't do it for wildlife conservation. He did it to save his fat, ugly, orange face
3049	NOT	Back to 5-on-5 hockey in Providence. 7:52 remaining in the opening period. 2-0 Hershey #HBH
395	NEG	sometimes i find myself drifting off and falling into a sweet daydream of the days when my iphone used to actually work.
3428	NEG	@NHL I wish this applied to me 😭
1763	NOT	Lakers gonnanlose to the Suns. Jesus
4026	NOT	@unCAGEDgamez #AskCage I challenge you to a private match, best of 3 set. Injustice 2 for Xbox One. Are you up for the challenge?
2673	NEG	Y'all pray for me ain't nothing wrong I just have to come into the office today and tomoro to train someone lol no work from home today 😐
3707	NEG	youngboy just made me not like him no more 😑 how he gone make a mixtape with moneybagg &amp; then want beef? 🤦🏽‍♀️
35	NEG	the most fucked up part of growing up is people expecting you not to cry because you have to be strong all the time
3348	NEG	@Propmeister Lakers just costed me a parlay. They will never be favored by 7 again. Horrible
2692	NOT	Optimal use to take us ice skating every year.
1566	NOT	today's hope bringing character of the day is:<br/><br/>emmet, from the lego movie
3580	NOT	150 retweets by 6 PM tomorrow night &amp; I’ll post a video of myself taking a shot of your choice
2064	NEG	Sometimes I wake up feeling fat af, then other days I wake up feeling skinny af.
4128	NOT	drake bouta drop another album soon.. I feel it
21	NEG	oh fuck its 6am oh no nono why what did i do
2315	NOT	Fr @Aim_4life and I are going pro on Xbox.
1219	NOT	Congrats @Imaginedragons on winning Fav Duo or group of Pop/Rock” @AMAs tonight #AMAs2017
1882	NEG	What a terrible loss. Have the Thunder played 4 Q’s of basketball in a row this season?
4358	NOT	Have you ever searched your name on Google?
2025	NOT	1st &amp; 10 Rangers from their own 43-yard line.
905	NOT	Stories give weight and existential significance to actions and events #NAPCRG2017
2215	NEG	Is it just me or did the camera in the iPhone 7 get worse when they released the X?
3631	NOT	Kenah: I️ have a song stuck in my head<br/> <br/>Me: oh god what is it <br/><br/>Kenah: The song from the Wii when you’re creating a Mii character <br/><br/>😂😂😂😂
2138	NEG	Folks really need to google or do a face search on tweets before they RT them....SMH
2700	NEG	Its so frustrating that no one on the Lakers can hit a 3.
746	NEG	I bought an android, but I’m not THAT stupid
3093	NEG	they're using the fucking deathly hallows soundtrack you gotta be kidding me
3568	NEG	I regret paying for Apple Music every time I search a song and I see “No Results”
956	NOT	BTS GOT A WHOLE VIDEO INSTEAD OF A PIC BC THEY'RE LEGENDS
884	NEG	Every time I eat ice cream I’m reminded why I don’t like it
3086	NOT	FINAL — Fruitland 28, Snake River 12. <br/><br/>Grizzlies win their third 3A title since 2010. #Idpreps
1190	NOT	@YaGirlMeme Freaking scene stealer 😂
2527	NEG	@realDonaldTrump I see that either Kelly or Ivanka changed your diaper.<br/><br/>Obsessed much, you fat fuck?
216	NEG	Just like literally use google once in a while itll really help you from looking like a disrespectful fool
4138	NEG	I hope I don’t gain anymore weight my back cannot handle my boobs getting any heavier
2949	NEG	DECEASED DOG: “There is a deceased dog looks like beagle mix on the Morgantown Road in between Brookwood trailer park and Walmart” 11/20 😢
2163	NOT	Back at the TaxSlayer for a full weekend of @myqcmallards hockey. Tonight QC takes on the Tulsa Oilers.
2465	NOT	@BR_NBA I need much more defense being played to watch the NBA regular season over college basketball.
2718	NOT	@NotGayJared Have you seen Thor Ragnarok yet?
280	NOT	So excited for homecoming tomorrow plus cross country competing in the NCAA Championship. It's a great time to be a Hillcat!
1641	NOT	@Louisepru Hi there, Louise. Our creamer is lactose-free, gluten-free and Kosher dairy. No need for refrigeration. Thanks for checking! ^LB
2634	NOT	Webscale 2.0 Bot: Find out how you can maximize your cloud data Redhat apps and investments with bitcoin.
470	NEG	@perinonr And they both suck too! Drove me away from hockey for tonight
3034	NOT	BREAKING NEWS: @perrypumas football defeats top-ranked Mt. Pointe 56-31, punching their ticket to their 1st State Championship Dec. 2.
4397	NOT	Tv has not destroyed cinema .. uh yet!
2056	NEG	adam ate d apple and our tooth still aches...sighs 🙇🙇
3675	NEG	i had my championship game and we lost, came in second, and i feel depressedt bc i like sucked today
2381	NOT	Oh look, college hockey on Pac-12 Networks. #ASUvsPSU
2552	NEG	I am so hungry 😭😭
3741	NEG	Unblock me foo😭
3810	NEG	obnoxious and cringe-worthy musical.ly video thread ⛽️🅰🆖☝️
848	NEG	@FlamesNation 2 min unsportsmanlike penalty is all it should have been , A 1 game suspension is bad judgement on the part of the NHL .
3361	NOT	on everything cuz old dude wrking in wawa said he could tell I don’t eat pork by looking at my skin 😳
3089	NEG	That being said, you're also a dumbass if you pop xans; let's be clear on that
2968	NEG	y'all would've had this man jobless before he could go on lunch and had corporate tweeting a formal apology by COB
1508	NOT	I still send emojis to android ppl lol
1083	NEG	@XboxQwik @Forbes Wait...Paul "I hate everything Xbox does" Tassi actually said this?????
1636	NOT	Bryce Mulder's first shot as a college basketball player is a 3-pointer that puts Whitman over the 100-point plateau.
2741	NEG	Fool me once, shame on you. Fool me twice, shame on me.
486	NOT	nw: the boss baby
1923	NEG	This whole week was horrible Lol. <br/>Saturday gone be litttttt, I’m finna slide to this party looking like a slut snack ♨️😁
1821	NOT	i want to go ice skating sooooo bad❄️
772	NOT	@wrighte1734 I’ll be anchoring at night on Fridays and Saturdays until NFL season is over. Then Sat/Sun. Thanks for watching!
24	NOT	@agathatomasik Thank you Agatha for the sweet tweet &amp; support! ❌⭕️
3458	NEG	I hate when people order salads from dominos . Order a pizza .
1576	NOT	My thoughts are with all the homeless folk who have to endure the cold winter weather. May all my prayers be yours.
1764	NOT	I needs my breakfast
1399	NEG	Why did I just order an iPhone X? 🤦🏾‍♀️😂🤷🏽‍♀️
2409	NEG	does anyone miss playing the incredibles game on playstation 2? 😢
2100	NEG	I’m not feeling this Suns/Lakers game. Also, I’m hungry.
3150	NOT	@ktruly Do u have Apple Music /
3295	NEG	I’m in the middle of watching Riverdale and all I have to say is... Jason Blossom is ugly so idk what all this fuss is about🤷🏻‍♀️🤷🏻‍♀️
963	NEG	This is fucking terrible basketball
2769	NOT	Forest Hills last met Sharon in the 2010 state quarterfinals. The Rangers prevailed 21-7 at Slippery Rock University.
2437	NOT	@feverglow Wait. why else would someone purchase amazon prime® other than 2-day shipping
2055	NOT	@lisamedasilva y sin iPhone...
1019	NEG	lakers arent gonna attract shit with all these Ls
132	NOT	@311_WiFi Check out the Wii U that uses miracast in 5GHz...
2657	NOT	@MarvB_ I was just talking about this. Lost to Spurs with no Kawhi.
3488	NEG	The Birth of a nation Nat Turners Rebellion deserved a damn award. I get so angry every time I think about that movie 🙄
166	NOT	Can’t watch the @Lakers game tonite <br/>How we looking @Tveez_World
2456	NOT	@Bkstg Hi, will arimoji be available with iPhone X's Animoji in the future?
1943	NEG	@ShoTzzz__ @GiddySoup @IsaacEvasion xbox doesn't count meanwhile u play ps4 just to get shit on all day but xbox "doesn't count"
15	NOT	@packfan122787 @NFL Oh and it’s You’re not your #Grammer
485	NEG	Dmark dumb ass oven got glass all in my food 😒
331	NOT	@BoongaSays Make it to 1 year only 2 more months left
3067	NEG	😫 Why Can’t I Just Go Outside Like This 🤦🏽‍♀️ Eve &amp; That Damn Apple 🍎 🙄
1603	NOT	Shoutout to all you niggas who quit skating
1487	NOT	SZA album is still really nice to listen to. Shout out SZA.
549	NEG	@Dart_Adams It looked so Damn ridiculous. Looked even worse in the end credits scene. I was so mad leaving that theater today
299	NOT	@Kvrmaa_Trill @LeBronsUNIVERSE @cavs Heres the package , shump , TT , DROSE , PICK = BOOGIE OR MARC GASOL
2742	NEG	#29056 My roommate pours hot milk first and then adds cereal. Gets me infuriated every time.
4212	NOT	you can call us whatever you want, you can call us behind the scene as long as you love yourself — kim namjoon,RM,2017 A LEGEND  #AMAs
2405	NEG	. @McDonalds no longer carries the bagel breakfast sandwiches and i️ am not okay 😫
795	NOT	Quarter to Twelve
4169	NOT	@MrWaylonPark YES!!!!!!!!!!!!!!!!!!!!I THINK I MIGHT STILL HAVE MY WII GAMES
2496	NEG	Bug as big as my fist in the hallway kept me out my office for 30 minutes... 😭
4459	NEG	#Cavs  Is #Shump out , why is #Calderon playing ? Dont like this line up ?
12	NEG	I’m scared to watch this last episode #StrangerThings #chapter9 #fuckk
2493	NEG	@RuiterWrongFAN GREAT, NFL and their sponsors will not get one thin dime of my money or one minute of my time. #standfortheflag
1311	NEG	There's really nothing worse than being forced to watch a video on someone else's phone and having to pretend to laugh for 3 minutes.
3800	NEG	I feel poor with an iPhone 6 😂
3626	NEG	@KilleenAirport many reasons why this airport will be closed soon. I could have walked to Dallas by now. No food or real drinks either?
1880	NEG	I hate blaming refs but man I’ve noticed so many calls that go against the Lakers this season.
257	NOT	On hand at Chilhowie as the Warriors are set to take on Hurley in the second round of the Region 1D football playoffs #hcfh
3275	NOT	How many songs will @djearworm’s United State of Pop 2017 have?
3770	NOT	that video of sanduel, baro and the leeks
1772	NOT	@AnthonyKongphan @TwitchCon "Hello ladies and gents! My name is Chicken. Fullo Chicken. You be my phan, and I'll bring the Kong!"
3709	NEG	@rahjiaaa I can cook that at home and I bet it still be better than this lol the sauce on top is just disrespectful 😂
1616	NOT	TODAY’S THE DAY!! The trailer/chapter one will come out around 3:30-4:00 pm central time!!
2121	NOT	@SummerShine69 @ManyVids Summer you need to come to me so we can make a movie
2578	NOT	tara someone start beef with me
3333	NOT	Let's go Plano Wildcat Football! Once a wildcat, always a wildcat! #Believe
2894	NEG	@NEETBol my hs football team was overly concerned about walkout songs and uniforms ... we werent very good
3176	NOT	@Wario64 I should’ve thought bigger and tried it on an Xbox one X haha
3950	NOT	TJBS Friday Scoreboard.  Auggie M/W and Gopher Women with Hockey wins.  St. Kates Hockey and Augsburg WBB both lose
3976	NEG	i hate this fight scene it's so bad fkamfmsn
384	NOT	@sydneyy_c18 This isn't some weird remark, she's literally writing over the Harry Styles' album for music appreciation and I'm loving ittt.
2362	NEG	Don’t let a fat ass fool you and have you stuck for life 🤦🏾‍♀️
1980	NOT	@nudah I got hit with the fat old unfollow gonna have to get the razors out
1744	NEG	That scene in gossip girl where Serena says “this is my jam” and it’s Soulja boy I’m still dead
3124	NEG	I check my email at least 50 times a day hoping to see one from my photographer with our wedding pictures and video 😭😭😭
1723	NEG	@ohhannahelyse That is so sad. ☹️ Just feed your baby with food that has nutrition and substance. That's all that matters.
421	NOT	@AdamCrafton_ I’m sure the penny will drop one day with these people that football is just a game...
3450	NEG	@HardyBoi10 Bc I wasn’t talking to yo stupid ass 😂 get tf on tryna argue dude . You want beef so bad
2555	NEG	nobody wanna go eat breakfast with me :(
4093	NOT	@OccamsRazorCuts @NFL Didn’t you just attack someone for disagreeing? Oh the stupidity of #deplorables 😂
4253	NOT	That Toyota Racing Development horsepower dominates Cup championship race qualifying bay-bay! #TRD #JGR #Rowdy — watching NASCAR on NBC
4415	NEG	@lenadunham Lena is a fat creep. SAD!
137	NOT	@The518Buffalo Life hits you fast smh
2217	NEG	Your favourite Rappers ain't got shit on Young Thug, don't @ me
3332	NOT	I️ need to find me a singer and dancer so we can start a group like BBD
4334	NEG	I can't get the #WWENetwork on the iPhone app to display horizontally :( #NXTTakeOver
1428	NEG	i don't know if this counts as pixel art or not, i'm really just sorta drawing on the screen lol
2735	NEG	Bad game all around for the #Lakers tonight. No rhythm, weird rotations and horrid defense.
1505	NEG	I didn’t like the iPhoneX at first but now I gotta get my hands on it
1305	NEG	@bigcitybookworm literally just got out of the lion dog scenes and suddenly tentacle people. wtf is this book evennnnnn
2418	NEG	Guess I'm eating Zebra cakes for breakfast 😞
642	NOT	Long, sweet texts. I love that.
1466	NOT	Be with someone who gives you the same feeling when you see your food coming at a restaurant.
3845	NOT	FREDDY HEFNER - See-saw - Produced by Burger Tyme
1115	NOT	Can we please settle this once and for all. Who was the best food vendor in Presec-Legon?
1448	NEG	fuckin forgot that the new iPhone doesn’t have a headphone jack and now I have to converse with my family #fuuuuuuuuu
2955	NEG	I'm annoyed AJ and Brock get good music for their video package #SurvivorSeries
104	NOT	Chicken sandwich🐔 for launch
1779	NEG	I hate having an iPhone 7 and wanting to listen to music but you also need to charge your phone uGh
2709	NEG	hate feeling like this.
2346	NEG	That cute face and fat don’t mean shit of yo breath stink 🙌🏾
3191	NEG	Okay so how the fuck do you lose weight
4331	NOT	wonwoo: *uses his iphone x*<br/>the iphone x: fix ur angles first...
1021	NEG	you wouldn’t know or understand because you never felt it or had it happen to you physically so until then hush your mouth thinking you know
4519	NOT	Lakers defense nonexistent tonight
264	NOT	Smoke a blunt and watch a movie
2223	NEG	i hate never having anyone to talk too nights like this
1299	NEG	i got a blood blister on my ass and i popped it i have never seen more blood come from my body
2995	NOT	need video production (EPK's, videos, commercials), photo shoots, web design, consultation? Let PLATEAU ENT take you beyond the next..
288	NEG	I’ve been trying to upload my fanchant video for an hour now oznwks
3216	NOT	I WANT JUST CAME ON HECK I REMEMBER BEING APART OF A FAN LYRIC VIDEO OF THIS SONG
113	NEG	I’m honestly so bored. I keep opening and closing all my apps and nothing has changed.
2200	NOT	*finishes The Office for third time*<br/><br/>“Well, now what?”<br/><br/>*starts The Office over again*
4096	NOT	I wanna make a video with you
513	NEG	sorry in advance for how i'm bouta start carrying shit🤷🏽‍♀️
804	NOT	Cooking on the hottest day of the year?
4380	NOT	Food $200<br/>Data $150<br/>Rent $800<br/>Candles $3,600<br/>Utility $150<br/>someone who is good at the economy please help me budget this. my family is dying
4347	NOT	🔺Everybody! Go and watch #NashsNewVideo 🔺<br/><br/>🔹The video is amazing🔝🔹<br/><br/>‼️Remember‼️ <br/><br/>❤️ @Nashgrier is love ❤️<br/><br/>💙@Nashgrier is life💙 x9
3250	NEG	@Still_Birdy I hate being up early and hungry for lunch foods.
1237	NOT	ur not a snack if everybody had a bite.. issa free sample LMAOOO
2117	NEG	@JeremyCFox Members of the US Olympic gymnastics team are openly fighting on Twitter right now THIS IS HELL
3811	NOT	iphone user!! i have a challenge to give, do dm me!!
2851	NOT	@riseasmeme aww stop, mouse was thinking of my health during The Eve choreo video that's why he wore loose pants unlike SOME PEOPLE
2358	NEG	Should need a license to pull a trailer no reason clueless people should be pulling one
1677	NOT	@CrookedIntriago Cartoons and Cereal
677	NEG	I’m a female but i don’t understand how these bitches work 🤨
1672	NEG	Why is the only iphone charger I've had that isn't shit is the one for my car 🙄
554	NEG	@ns_maxd @yougotamoon_bot sega forced drm into the steam release<br/>we can't have nice things because we don't deserve them
1565	NEG	I Gave Up My Fuxking Smart TV , My Son’s Xbox One For Someone Who Didn’t Give A Fuck About Me 🤦🏽‍♂️😡‼️
3957	NOT	@maximilian_ Is ultra sf4 BC on xbox now???? 😲😲😲😲
1488	NEG	I’m a waste of time and you already know it
1033	NOT	imiss the mutuals i had when i unstanned rd and joined the hp fandom
1529	NEG	Tambry was texting, Thompson was playing a video game, Lee was being sarcastic; it doesn't make any sense!
2264	NOT	Knight of Cups finally made it on Amazon video
1156	NEG	lowkey wanna hit you up but i dont wanna waste my time
965	NEG	@Big_daddy_Lang damn I got kicked from the movie and tv show plots
